policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
662571,FL,ALACHUA COUNTY,10980000,10980000,10980000,10980000,10980000,12330000,0,0,0,0,29.66117,-82.4138,Commercial,Reinforced Concrete,1
980975,FL,ALACHUA COUNTY,1252361.7,1252361.7,1252361.7,1252361.7,1252361.7,1733699.4,0,0,0,0,29.6631,-82.41193,Residential,Masonry,1
946781,FL,ALACHUA COUNTY,346500,346500,346500,346500,346500,423845.73,6930,17325,0,0,29.65896,-82.39442,Residential,Wood,3
171559,FL,ALACHUA COUNTY,36900,36900,36900,36900,36900,56372.94,738,1845,0,0,29.659702,-82.412109,Residential,Wood,3
104015,FL,ALACHUA COUNTY,18450000,18450000,18450000,18450000,18450000,19530000,0,0,0,0,29.659702,-82.412109,Commercial,Reinforced Concrete,3
761971,FL,ALACHUA COUNTY,18180000,18180000,18180000,18180000,18180000,26460000,363636,909090,0,0,29.659559,-82.412292,Commercial,Reinforced Concrete,1
335137,FL,ALACHUA COUNTY,0,508886.22,0,0,508886.22,526642.27,0,0,0,0,29.688551,-82.353943,Residential,Masonry,1
626377,FL,ALACHUA COUNTY,577587.6,577587.6,577587.6,577587.6,577587.6,556469.84,0,0,0,0,29.659571,-82.416183,Residential,Masonry,3
548918,FL,ALACHUA COUNTY,0,35519.32,0,0,35519.32,26439.91,0,0,0,0,29.679844,-82.430306,Residential,Wood,1
479302,FL,ALACHUA COUNTY,333045,333045,333045,333045,333045,378489.66,0,0,0,0,29.65928,-82.44127,Residential,Wood,1
857110,FL,ALACHUA COUNTY,278640,278640,278640,278640,278640,250976.06,0,0,0,0,29.67454,-82.42422,Residential,Wood,1
555475,FL,ALACHUA COUNTY,810,810,810,810,810,631.55,0,0,0,0,29.67454,-82.42422,Residential,Wood,1
121735,FL,ALACHUA COUNTY,0,5699151.9,0,5699151.9,5699151.9,8607115.66,0,0,0,0,29.679979,-82.430305,Commercial,Reinforced Masonry,1
693493,FL,ALACHUA COUNTY,0,3745741.5,0,3745741.5,3745741.5,4493091.84,0,0,0,0,29.679979,-82.430305,Commercial,Reinforced Masonry,1
272251,FL,ALACHUA COUNTY,0,1604693.7,0,1604693.7,1604693.7,1436117.42,0,0,0,0,29.679979,-82.430305,Residential,Masonry,1
191025,FL,ALACHUA COUNTY,0,8506467.9,0,8506467.9,8506467.9,14580000,0,0,0,0,29.679979,-82.430305,Commercial,Reinforced Masonry,1
303864,FL,ALACHUA COUNTY,0,8337369.6,0,8337369.6,8337369.6,11610000,0,0,0,0,29.679979,-82.430305,Commercial,Reinforced Masonry,1
271303,FL,ALACHUA COUNTY,0,366277.5,0,366277.5,366277.5,629674.98,0,0,0,0,29.679979,-82.430305,Residential,Masonry,1
264486,FL,ALACHUA COUNTY,0,7802249.4,0,7802249.4,7802249.4,7123453.7,0,0,0,0,29.679979,-82.430305,Commercial,Reinforced Masonry,1
101761,FL,ALACHUA COUNTY,0,3612725.1,0,3612725.1,3612725.1,4314569.21,0,0,0,0,29.679979,-82.430305,Commercial,Reinforced Masonry,1
160750,FL,ALACHUA COUNTY,0,1374806.7,0,1374806.7,1374806.7,1799237.02,0,0,0,0,29.679979,-82.430305,Residential,Masonry,1
269286,FL,ALACHUA COUNTY,0,12960000,0,12960000,12960000,20790000,0,0,0,0,29.679979,-82.430305,Commercial,Reinforced Concrete,1
152487,FL,ALACHUA COUNTY,0,282350.25,0,0,282350.25,459969.73,0,0,0,0,29.679979,-82.430305,Residential,Wood,1
460681,FL,ALACHUA COUNTY,0,305204.4,0,305204.4,305204.4,413827.87,0,0,0,0,29.679979,-82.430305,Residential,Wood,1
107182,FL,ALACHUA COUNTY,0,50787,0,50787,50787,61960.14,0,0,0,0,29.679979,-82.430305,Residential,Wood,1
952099,FL,ALACHUA COUNTY,0,118816.2,0,118816.2,118816.2,203391.35,0,0,0,0,29.679979,-82.430305,Residential,Wood,1
248122,FL,ALACHUA COUNTY,0,659916.9,0,659916.9,659916.9,806257.43,0,0,0,0,29.679979,-82.430305,Residential,Masonry,1
280990,FL,ALACHUA COUNTY,0,150406.65,0,0,150406.65,111423.35,0,0,0,0,29.679979,-82.430305,Residential,Wood,1
776278,FL,ALACHUA COUNTY,0,20211.3,0,20211.3,20211.3,24665.87,0,0,0,0,29.688591,-82.378838,Residential,Wood,1
633527,FL,ALACHUA COUNTY,0,10458,0,10458,10458,9561.23,0,0,0,0,29.688591,-82.378838,Residential,Wood,1
539649,FL,ALACHUA COUNTY,5533830,5533830,5533830,5533830,5533830,6748920.72,0,110676.6,0,0,29.67887,-82.40204,Commercial,Reinforced Masonry,1
603309,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,101748.22,0,1630.8,0,0,29.67887,-82.40204,Residential,Wood,1
730896,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,73973.09,0,1630.8,0,0,29.67887,-82.40204,Residential,Wood,1
567699,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,113507.51,0,1630.8,0,0,29.67887,-82.40204,Residential,Wood,1
678338,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,102175.33,0,1630.8,0,0,29.67887,-82.40204,Residential,Wood,1
717018,FL,ALACHUA COUNTY,12690,12690,12690,12690,12690,16137.49,0,253.8,0,0,29.67887,-82.40204,Residential,Wood,1
907207,FL,ALACHUA COUNTY,69480,69480,69480,69480,69480,101664.8,0,1389.6,0,0,29.67887,-82.40204,Residential,Wood,1
934775,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,110638.24,0,1459.8,0,0,29.67887,-82.40204,Residential,Wood,1
938230,FL,ALACHUA COUNTY,14400,14400,14400,14400,14400,22419.76,0,288,0,0,29.67887,-82.40204,Residential,Wood,1
322055,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,1464.93,0,36,0,0,29.67887,-82.40204,Residential,Wood,1
459174,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,1810.99,0,36,0,0,29.67887,-82.40204,Residential,Wood,1
432513,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,1860.02,0,36,0,0,29.67887,-82.40204,Residential,Wood,1
108397,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,2146.18,0,36,0,0,29.67887,-82.40204,Residential,Wood,1
896862,FL,ALACHUA COUNTY,900,900,900,900,900,761,0,18,0,0,29.67887,-82.40204,Residential,Wood,1
523078,FL,ALACHUA COUNTY,23670,23670,23670,23670,23670,39631.39,0,473.4,0,0,29.67887,-82.40204,Residential,Wood,1
730942,FL,ALACHUA COUNTY,23670,23670,23670,23670,23670,27241.92,0,473.4,0,0,29.67887,-82.40204,Residential,Wood,1
827463,FL,ALACHUA COUNTY,25065,25065,25065,25065,25065,26638.2,0,501.3,0,0,29.67887,-82.40204,Residential,Wood,1
948681,FL,ALACHUA COUNTY,25065,25065,25065,25065,25065,32586.38,0,501.3,0,0,29.67887,-82.40204,Residential,Wood,1
383191,FL,ALACHUA COUNTY,11160,11160,11160,11160,11160,14495.5,0,223.2,0,0,29.67887,-82.40204,Residential,Wood,1
655236,FL,ALACHUA COUNTY,11160,11160,11160,11160,11160,14035.15,0,223.2,0,0,29.67887,-82.40204,Residential,Wood,1
351583,FL,ALACHUA COUNTY,18108,18108,18108,18108,18108,25903.86,0,0,0,0,29.67887,-82.40204,Residential,Wood,1
137220,FL,ALACHUA COUNTY,19503,19503,19503,19503,19503,20382.43,0,0,0,0,29.67887,-82.40204,Residential,Wood,1
114113,FL,ALACHUA COUNTY,360,360,360,360,360,537.76,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
768441,FL,ALACHUA COUNTY,360,360,360,360,360,472.5,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
312213,FL,ALACHUA COUNTY,360,360,360,360,360,373.2,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
977860,FL,ALACHUA COUNTY,360,360,360,360,360,505.08,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
608101,FL,ALACHUA COUNTY,360,360,360,360,360,275,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
552171,FL,ALACHUA COUNTY,360,360,360,360,360,481.03,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
678362,FL,ALACHUA COUNTY,360,360,360,360,360,352.24,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
418558,FL,ALACHUA COUNTY,360,360,360,360,360,298.6,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
940231,FL,ALACHUA COUNTY,360,360,360,360,360,280.25,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
218519,FL,ALACHUA COUNTY,360,360,360,360,360,396.61,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
781215,FL,ALACHUA COUNTY,360,360,360,360,360,502.95,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
588663,FL,ALACHUA COUNTY,360,360,360,360,360,392.24,0,7.2,0,0,29.67887,-82.40204,Residential,Wood,1
655732,FL,ALACHUA COUNTY,7200,7200,7200,7200,7200,11192.97,0,144,0,0,29.67887,-82.40204,Residential,Wood,1
405379,FL,ALACHUA COUNTY,3600,3600,3600,3600,3600,2653.92,0,72,0,0,29.67887,-82.40204,Residential,Wood,1
515075,FL,ALACHUA COUNTY,810,810,810,810,810,1110.34,0,16.2,0,0,29.67887,-82.40204,Residential,Wood,1
234266,FL,ALACHUA COUNTY,25104.6,25104.6,25104.6,25104.6,25104.6,20425.1,0,0,0,0,29.67887,-82.40204,Residential,Wood,1
323621,FL,ALACHUA COUNTY,1676880,1676880,1676880,1676880,1676880,2510329.61,0,33537.6,0,0,29.6744,-82.441605,Residential,Masonry,1
929105,FL,ALACHUA COUNTY,844110,844110,844110,844110,844110,974557.07,0,16882.2,0,0,29.6744,-82.441605,Residential,Masonry,1
956164,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,98208.08,0,1630.8,0,0,29.6744,-82.441605,Residential,Wood,1
813036,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,67827.91,0,1630.8,0,0,29.6744,-82.441605,Residential,Wood,1
990851,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,58312.59,0,1459.8,0,0,29.6744,-82.441605,Residential,Wood,1
535511,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,90858.54,0,1459.8,0,0,29.6744,-82.441605,Residential,Wood,1
890246,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,72982.7,0,1459.8,0,0,29.6744,-82.441605,Residential,Wood,1
598873,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,130018.91,0,1459.8,0,0,29.6744,-82.441605,Residential,Wood,1
299888,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,64561.11,0,1459.8,0,0,29.6744,-82.441605,Residential,Wood,1
844182,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,2163.53,0,54,0,0,29.6744,-82.441605,Residential,Wood,1
239001,FL,ALACHUA COUNTY,26460,26460,26460,26460,26460,31921.34,0,529.2,0,0,29.6744,-82.441605,Residential,Wood,1
307039,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,1731.87,0,0,0,0,29.6744,-82.441605,Residential,Wood,1
268797,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,2640.84,0,0,0,0,29.6744,-82.441605,Residential,Wood,1
760794,FL,ALACHUA COUNTY,450,450,450,450,450,389.03,0,9,0,0,29.6744,-82.441605,Residential,Wood,1
968260,FL,ALACHUA COUNTY,450,450,450,450,450,527.69,0,9,0,0,29.6744,-82.441605,Residential,Wood,1
383866,FL,ALACHUA COUNTY,450,450,450,450,450,704.05,0,9,0,0,29.6744,-82.441605,Residential,Wood,1
684478,FL,ALACHUA COUNTY,810,810,810,810,810,1102.61,0,16.2,0,0,29.6744,-82.441605,Residential,Wood,1
219764,FL,ALACHUA COUNTY,4390020,4390020,4390020,4390020,4390020,5231345.38,0,87800.4,0,0,29.672756,-82.439331,Commercial,Reinforced Masonry,1
969863,FL,ALACHUA COUNTY,1910880,1910880,1910880,1910880,1910880,1505712.29,0,38217.6,0,0,29.672756,-82.439331,Commercial,Reinforced Masonry,1
712528,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,100499.35,0,1459.8,0,0,29.672756,-82.439331,Residential,Wood,1
417948,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,103187.42,0,1459.8,0,0,29.672756,-82.439331,Residential,Wood,1
806093,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,107867.54,0,1459.8,0,0,29.672756,-82.439331,Residential,Wood,1
467212,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,93649.09,0,1459.8,0,0,29.672756,-82.439331,Residential,Wood,1
254027,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,95861.56,0,1459.8,0,0,29.672756,-82.439331,Residential,Wood,1
785975,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,77224.59,0,1459.8,0,0,29.672756,-82.439331,Residential,Wood,1
998177,FL,ALACHUA COUNTY,450,450,450,450,450,542.4,0,9,0,0,29.672756,-82.439331,Residential,Wood,1
403793,FL,ALACHUA COUNTY,313650,313650,313650,313650,313650,326290.1,0,6273,0,0,29.672756,-82.439331,Residential,Wood,1
516287,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5290.78,0,76.5,0,0,29.672756,-82.439331,Residential,Wood,1
568934,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,3935.93,0,76.5,0,0,29.672756,-82.439331,Residential,Wood,1
479378,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,4535.31,0,76.5,0,0,29.672756,-82.439331,Residential,Wood,1
717958,FL,ALACHUA COUNTY,450,450,450,450,450,655.99,0,9,0,0,29.672756,-82.439331,Residential,Wood,1
930113,FL,ALACHUA COUNTY,450,450,450,450,450,619.33,0,9,0,0,29.672756,-82.439331,Residential,Wood,1
693734,FL,ALACHUA COUNTY,4500,4500,4500,4500,4500,5442.82,0,90,0,0,29.672756,-82.439331,Residential,Wood,1
561124,FL,ALACHUA COUNTY,810,810,810,810,810,966.95,0,16.2,0,0,29.672756,-82.439331,Residential,Wood,1
403709,FL,ALACHUA COUNTY,721440,721440,721440,721440,721440,522761.2,0,36072,0,0,29.68815,-82.38939,Residential,Masonry,1
562981,FL,ALACHUA COUNTY,853949.7,853949.7,0,0,853949.7,703688.71,0,0,0,0,29.67521,-82.39636,Residential,Masonry,1
997366,FL,ALACHUA COUNTY,0,107966.7,0,0,107966.7,137551.08,0,0,0,0,29.68224,-82.38754,Residential,Wood,1
181044,FL,ALACHUA COUNTY,0,745709.59,0,0,745709.59,1095298.24,0,0,0,0,29.688961,-82.442871,Residential,Masonry,1
295361,FL,ALACHUA COUNTY,0,71587.64,0,0,71587.64,113694.63,0,0,0,0,29.67698,-82.38978,Residential,Wood,1
696421,FL,ALACHUA COUNTY,16200000,16200000,16200000,16200000,16200000,24030000,0,0,0,0,29.699215,-82.396194,Commercial,Reinforced Concrete,1
606752,FL,ALACHUA COUNTY,0,478049.22,0,0,478049.22,615823.01,0,0,0,0,29.658882,-82.389084,Residential,Masonry,1
491001,FL,ALACHUA COUNTY,0,17568.54,0,0,17568.54,15121.59,0,0,0,0,29.658882,-82.389084,Residential,Wood,1
668604,FL,ALACHUA COUNTY,0,13869.9,0,13869.9,13869.9,12333.12,0,0,0,0,29.658882,-82.389084,Residential,Wood,1
245484,FL,ALACHUA COUNTY,0,215445.78,0,0,215445.78,265625.26,0,0,0,0,29.65115,-82.35873,Residential,Wood,1
506031,FL,ALACHUA COUNTY,1531530,1531530,1531530,1531530,1531530,1527819.1,0,30630.6,0,0,29.65507,-82.40722,Residential,Masonry,3
694474,FL,ALACHUA COUNTY,1456020,1456020,1456020,1456020,1456020,1117509.91,0,29120.4,0,0,29.65507,-82.40722,Residential,Masonry,3
959917,FL,ALACHUA COUNTY,492750,492750,492750,492750,492750,643596.54,0,9855,0,0,29.65507,-82.40722,Residential,Masonry,3
449074,FL,ALACHUA COUNTY,79020,79020,79020,79020,79020,85435.16,0,1580.4,0,0,29.65507,-82.40722,Residential,Wood,3
190984,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,70238.56,0,1630.8,0,0,29.65507,-82.40722,Residential,Wood,3
714597,FL,ALACHUA COUNTY,81540,81540,81540,81540,81540,128474.42,0,1630.8,0,0,29.65507,-82.40722,Residential,Wood,3
325865,FL,ALACHUA COUNTY,4140,4140,4140,4140,4140,4436.05,0,82.8,0,0,29.65507,-82.40722,Residential,Wood,3
783424,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,2663.38,0,54,0,0,29.65507,-82.40722,Residential,Wood,3
554287,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,3884.31,0,54,0,0,29.65507,-82.40722,Residential,Wood,3
485320,FL,ALACHUA COUNTY,16740,16740,16740,16740,16740,24904.1,0,334.8,0,0,29.65507,-82.40722,Residential,Wood,3
174774,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,3752.85,0,76.5,0,0,29.65507,-82.40722,Residential,Wood,3
184386,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5355.59,0,76.5,0,0,29.65507,-82.40722,Residential,Wood,3
486753,FL,ALACHUA COUNTY,900,900,900,900,900,1140.67,0,18,0,0,29.65507,-82.40722,Residential,Wood,3
162758,FL,ALACHUA COUNTY,0,18630000,0,0,18630000,24750000,0,0,0,0,29.6553,-82.41857,Commercial,Reinforced Concrete,1
783235,FL,ALACHUA COUNTY,32850000,32850000,32850000,32850000,32850000,33120000,0,1641375,0,0,29.637831,-82.397331,Commercial,Reinforced Concrete,3
458013,FL,ALACHUA COUNTY,7551796.5,0,7551796.5,0,7551796.5,9810000,0,0,0,0,29.652109,-82.379601,Commercial,Reinforced Masonry,1
677211,FL,ALACHUA COUNTY,274203.9,274203.9,0,0,274203.9,428107.42,0,0,0,0,29.659305,-82.40121,Residential,Wood,3
556156,FL,ALACHUA COUNTY,0,30683.2,0,0,30683.2,29406.53,0,0,0,0,29.65504,-82.36827,Residential,Wood,3
820559,FL,ALACHUA COUNTY,0,27614.88,0,0,27614.88,25002.73,0,0,0,0,29.65504,-82.36827,Residential,Wood,3
785830,FL,ALACHUA COUNTY,0,7145764.7,0,0,7145764.7,6481837.41,0,0,0,0,29.63224,-82.37608,Commercial,Reinforced Masonry,1
940202,FL,ALACHUA COUNTY,0,10440000,0,0,10440000,17190000,0,0,0,0,29.65325,-82.415359,Commercial,Reinforced Concrete,1
415632,FL,ALACHUA COUNTY,0,277539.23,0,0,277539.23,372744.62,0,0,0,0,29.64788,-82.41498,Residential,Wood,1
757333,FL,ALACHUA COUNTY,0,244846.56,0,0,244846.56,253631.66,0,0,0,0,29.6451,-82.4099,Residential,Wood,4
520269,FL,ALACHUA COUNTY,0,277539.23,0,0,277539.23,351049.38,0,0,0,0,29.63492,-82.41834,Residential,Wood,1
714890,FL,ALACHUA COUNTY,0,145894.31,0,0,145894.31,214289.56,0,0,0,0,29.63105,-82.42004,Residential,Wood,1
684881,FL,ALACHUA COUNTY,0,159300,0,159300,159300,225807.75,0,7965,0,900,29.65335,-82.36479,Residential,Wood,1
459270,FL,ALACHUA COUNTY,0,9270000,0,0,9270000,12780000,0,0,0,0,29.625439,-82.374619,Commercial,Reinforced Concrete,1
949187,FL,ALACHUA COUNTY,47160000,47160000,47160000,47160000,47160000,62280000,0,0,0,0,29.609709,-82.363068,Commercial,Steel Frame,1
722732,FL,ALACHUA COUNTY,821700,821700,821700,821700,821700,1234127.66,0,0,0,0,29.613251,-82.356689,Residential,Masonry,3
674676,FL,ALACHUA COUNTY,140580,140580,140580,140580,140580,95819.33,0,0,0,0,29.61526,-82.36926,Residential,Wood,1
496660,FL,ALACHUA COUNTY,0,309761.1,0,309761.1,309761.1,257721.24,0,0,0,0,29.61886,-82.43978,Residential,Wood,1
918252,FL,ALACHUA COUNTY,0,2464915.5,0,2464915.5,2464915.5,2845838.61,0,0,0,0,29.633863,-82.357719,Commercial,Reinforced Masonry,1
576093,FL,ALACHUA COUNTY,0,8516443.5,0,8516443.5,8516443.5,8124048.37,0,0,0,0,29.633863,-82.357719,Commercial,Reinforced Masonry,1
408999,FL,ALACHUA COUNTY,2679750,2679750,2679750,2679750,2679750,2237484.06,0,53595,0,0,29.62885,-82.44461,Commercial,Reinforced Masonry,4
640809,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,119995.56,0,1459.8,0,0,29.62885,-82.44461,Residential,Wood,4
638144,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,84201.26,0,1459.8,0,0,29.62885,-82.44461,Residential,Wood,4
536908,FL,ALACHUA COUNTY,60795,60795,60795,60795,60795,82068.39,0,1215.9,0,0,29.62885,-82.44461,Residential,Wood,4
889145,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,6309.9,0,76.5,0,0,29.62885,-82.44461,Residential,Wood,4
381188,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5584.6,0,76.5,0,0,29.62885,-82.44461,Residential,Wood,4
580051,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,6211.8,0,76.5,0,0,29.62885,-82.44461,Residential,Wood,4
564004,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,4119.98,0,76.5,0,0,29.62885,-82.44461,Residential,Wood,4
280904,FL,ALACHUA COUNTY,450,450,450,450,450,414.06,0,9,0,0,29.62885,-82.44461,Residential,Wood,4
277196,FL,ALACHUA COUNTY,450,450,450,450,450,641.66,0,9,0,0,29.62885,-82.44461,Residential,Wood,4
112920,FL,ALACHUA COUNTY,450,450,450,450,450,673.76,0,9,0,0,29.62885,-82.44461,Residential,Wood,4
868425,FL,ALACHUA COUNTY,630,630,630,630,630,1094.19,0,12.6,0,0,29.62885,-82.44461,Residential,Wood,4
228933,FL,ALACHUA COUNTY,630,630,630,630,630,932.93,0,12.6,0,0,29.62885,-82.44461,Residential,Wood,4
744201,FL,ALACHUA COUNTY,5625,5625,5625,5625,5625,7298.87,0,112.5,0,0,29.62964,-82.422475,Residential,Wood,3
684033,FL,ALACHUA COUNTY,915120,915120,915120,915120,915120,1281987.95,0,18302.4,0,0,29.6096,-82.34784,Residential,Masonry,1
426696,FL,ALACHUA COUNTY,537570,537570,537570,537570,537570,496714.68,0,10751.4,0,0,29.6096,-82.34784,Residential,Masonry,1
859979,FL,ALACHUA COUNTY,815760,815760,815760,815760,815760,923678.52,0,16315.2,0,0,29.6096,-82.34784,Residential,Masonry,1
501540,FL,ALACHUA COUNTY,910530,910530,910530,910530,910530,1311172.31,0,18210.6,0,0,29.6096,-82.34784,Residential,Masonry,1
520363,FL,ALACHUA COUNTY,73890,73890,73890,73890,73890,73679.56,0,1477.8,0,0,29.6096,-82.34784,Residential,Wood,1
240761,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,80959.34,0,1459.8,0,0,29.6096,-82.34784,Residential,Wood,1
596544,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,84953.06,0,1459.8,0,0,29.6096,-82.34784,Residential,Wood,1
285066,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,83418.52,0,1459.8,0,0,29.6096,-82.34784,Residential,Wood,1
674371,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,2450.86,0,54,0,0,29.6096,-82.34784,Residential,Wood,1
907366,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,2124.82,0,0,0,0,29.6096,-82.34784,Residential,Wood,1
552441,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,3103.16,0,0,0,0,29.6096,-82.34784,Residential,Wood,1
873978,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,2110.84,0,0,0,0,29.6096,-82.34784,Residential,Wood,1
174896,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,4473.78,0,54,0,0,29.6096,-82.34784,Residential,Wood,1
189156,FL,ALACHUA COUNTY,720,720,720,720,720,857.08,0,14.4,0,0,29.6096,-82.34784,Residential,Wood,1
377750,FL,ALACHUA COUNTY,173520,173520,173520,173520,173520,150421.02,0,3470.4,0,0,29.60666,-82.4206,Residential,Wood,1
661127,FL,ALACHUA COUNTY,450,450,450,450,450,574.31,0,9,0,0,29.60666,-82.4206,Residential,Wood,1
879323,FL,ALACHUA COUNTY,450,450,450,450,450,694.58,0,9,0,0,29.60666,-82.4206,Residential,Wood,1
330436,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5998.82,0,76.5,0,0,29.60666,-82.4206,Residential,Wood,1
633859,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,4484.77,0,76.5,0,0,29.60666,-82.4206,Residential,Wood,1
309393,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5634.8,0,76.5,0,0,29.60666,-82.4206,Residential,Wood,1
403163,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,3516.33,0,76.5,0,0,29.60666,-82.4206,Residential,Wood,1
490810,FL,ALACHUA COUNTY,5220,5220,5220,5220,5220,6836.53,0,104.4,0,0,29.60666,-82.4206,Residential,Wood,1
854133,FL,ALACHUA COUNTY,810,810,810,810,810,1159.64,0,16.2,0,0,29.60666,-82.4206,Residential,Wood,1
311668,FL,ALACHUA COUNTY,3280770,3280770,3280770,3280770,3280770,4436913.35,0,65615.4,0,0,29.61018,-82.42043,Commercial,Reinforced Masonry,1
215045,FL,ALACHUA COUNTY,1993770,1993770,1993770,1993770,1993770,2267215.56,0,39875.4,0,0,29.61018,-82.42043,Commercial,Reinforced Masonry,1
551311,FL,ALACHUA COUNTY,4050,4050,4050,4050,4050,5465.31,0,81,0,0,29.61018,-82.42043,Residential,Wood,1
777089,FL,ALACHUA COUNTY,6300,6300,6300,6300,6300,9540.68,0,126,0,0,29.61018,-82.42043,Residential,Wood,1
492425,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,4151.35,0,54,0,0,29.61018,-82.42043,Residential,Wood,1
182439,FL,ALACHUA COUNTY,10170,10170,10170,10170,10170,14595.98,0,203.4,0,0,29.61018,-82.42043,Residential,Wood,1
103067,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,6515.96,0,76.5,0,0,29.61018,-82.42043,Residential,Wood,1
969367,FL,ALACHUA COUNTY,6606,6606,6606,6606,6606,12332.56,0,0,0,0,29.61018,-82.42043,Residential,Wood,1
743314,FL,ALACHUA COUNTY,6606,6606,6606,6606,6606,10017.88,0,0,0,0,29.61018,-82.42043,Residential,Wood,1
257348,FL,ALACHUA COUNTY,540,540,540,540,540,833.49,0,10.8,0,0,29.61018,-82.42043,Residential,Wood,1
114275,FL,ALACHUA COUNTY,0,19170000,0,0,19170000,19350000,0,0,0,0,30.104597,-81.830841,Commercial,Reinforced Concrete,4
999597,FL,ALACHUA COUNTY,0,3130306.73,0,0,3130306.73,3891146.56,0,0,0,0,29.621651,-82.378632,Commercial,Reinforced Masonry,1
557111,FL,ALACHUA COUNTY,22500,22500,22500,22500,22500,28459.44,0,1125,0,0,29.59955,-82.36908,Residential,Wood,3
439231,FL,ALACHUA COUNTY,259954.2,259954.2,0,0,259954.2,424669.5,0,0,0,0,29.586872,-82.45005,Residential,Wood,3
115105,FL,ALACHUA COUNTY,257736.6,257736.6,0,0,257736.6,432997.49,0,0,0,0,29.634666,-82.356575,Residential,Wood,1
713555,FL,ALACHUA COUNTY,302659.2,302659.2,0,0,302659.2,369604.69,0,0,0,0,29.586885,-82.453072,Residential,Wood,3
814658,FL,ALACHUA COUNTY,484672.5,484672.5,0,0,484672.5,423409.9,0,0,0,0,29.626671,-82.372505,Residential,Masonry,3
